gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Plasma	WNT2B+ Fos-hi	CD4+ Memory	Macrophages	Enterocytes
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08DA48A5A	1.922	0.02	0.0	8.573	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0A021DB6E	0.184	0.01	1.723	0.044	0.058
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS0817CE2B3	0.0	0.0	0.0	0.238	0.0
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS0817CE2B3	0.0	0.0	0.0	0.238	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS08B249DBA	0.052	9.985	0.0	0.342	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0EA05941A	0.184	0.01	1.723	0.044	0.058
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS04641FE5F	0.0	0.0	0.0	0.238	0.0
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS04641FE5F	0.0	0.0	0.0	0.238	0.0
GCG	P01275	False	GLUC_HUMAN		CPI-SS006FB5198	0.0	0.0	0.0	0.0	0.007
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0CC738ABC	0.0	0.0	0.0	0.004	0.0
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS0FDAB7BA8	0.06	0.025	0.004	2.693	0.011
PYY	P10082	False	PYY_HUMAN		CPI-SS0FAE7ABEF	0.0	0.0	0.0	0.0	0.022
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0CDAC688B	0.01	0.269	0.0	1.044	0.043
PF4	P02776	False	PLF4_HUMAN		CPI-SS01A6823FA	0.0	0.0	0.0	0.0	0.004
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS09FAC4977	0.0	0.0	0.0	0.004	0.0
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS080683E15	0.06	0.025	0.004	2.693	0.011
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0EFE0B07A	0.017	3.194	0.004	0.236	0.0
CCL21	O00585	False	CCL21_HUMAN		CPI-SS06C0074BD	0.003	0.09	0.0	0.004	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0747FCACD	0.0	0.0	0.0	0.004	0.0
SCT	P09683	False	SECR_HUMAN		CPI-SS0EC70F078	0.002	0.249	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0BC7CD11B	0.005	0.03	0.014	0.413	0.424
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0419B80C4	0.005	0.03	0.014	0.413	0.424
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS02928C71A	0.0	0.0	0.0	0.036	0.0
MDK	P21741	False	MK_HUMAN		CPI-SS006C6537E	0.223	0.796	0.0	0.027	3.838
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS014958F32	0.005	0.03	0.014	0.413	0.424
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS0339AE950	0.006	0.0	0.0	0.178	0.007
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0A9FB762A	0.005	0.03	0.014	0.413	0.424
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0CB863B46	0.0	0.01	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS002DF6C31	0.005	0.03	0.014	0.413	0.424
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS08877A081	0.005	0.03	0.014	0.413	0.424
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0E23CEB91	0.005	0.03	0.014	0.413	0.424
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS09C52F54E	0.005	0.03	0.014	0.413	0.424
MDK	P21741	False	MK_HUMAN		CPI-SS083CBFACD	0.223	0.796	0.0	0.027	3.838
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS048346C2B	0.005	0.03	0.014	0.413	0.424
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	0.0	0.0	0.0	0.036	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0FEEB187C	0.0	0.0	0.0	0.036	0.0
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0B70EB09E	0.0	0.0	0.0	0.0	0.248
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SC033E22B14	0.0	0.0	0.0	0.036	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0D782F60B	0.0	0.045	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0B2D5BA95	0.0	0.01	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0CA020C34	0.0	0.045	0.0	0.0	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0D81C6C1D	0.001	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS01C2BA5C8	0.0	0.01	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E32BEF02	0.0	0.01	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0D4F593F1	0.0	0.01	0.0	0.0	0.0
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS01DCC7684	0.0	0.0	0.0	0.0	0.227
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	0.013	0.04	0.0	0.0	3.101
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.009	0.005	0.004	0.0	0.112
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	0.015	0.04	0.014	0.013	0.137
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0C56C483F	0.0	0.01	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	0.002	0.005	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	0.0	0.01	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS002673EFE	0.0	0.01	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS073F3FAD5	0.0	0.01	0.0	0.0	0.0
TNFRSF10A	O00220	False	TR10A_HUMAN		CPI-SS0179FBFD3	0.008	0.0	0.018	0.004	0.014
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS0AD0ED887	0.0	0.005	0.0	0.004	0.004
TNFRSF10B	O14763	False	TR10B_HUMAN		CPI-SS0898D7F7F	0.004	0.01	0.018	0.036	0.029
TFF1	P04155	False	TFF1_HUMAN		CPI-SS01F908B16	0.0	0.0	0.0	0.0	1.227
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS039799099	0.003	0.095	0.007	0.027	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07833475A	0.003	0.095	0.007	0.027	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS038E93B77	0.003	0.095	0.007	0.027	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0907A7598	0.0	0.085	0.0	0.0	0.086
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0649EA05F	0.002	0.159	0.0	0.0	0.004
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS07A9A501C	0.0	0.0	0.0	0.0	0.104
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07A0F4D73	0.003	0.095	0.007	0.027	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS01D785DBA	0.0	0.085	0.0	0.0	0.086
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0883B7EE4	0.0	0.0	0.0	0.0	0.104
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06A0B20BD	0.0	0.085	0.0	0.0	0.086
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0E63AB61E	0.0	0.0	0.0	0.0	0.227
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	0.013	0.04	0.0	0.0	3.101
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.009	0.005	0.004	0.0	0.112
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	0.015	0.04	0.014	0.013	0.137
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS087E0E3FB	0.0	0.005	0.0	0.0	0.094
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0816A4ED4	0.002	0.159	0.0	0.0	0.004
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D1AE5C79	0.0	0.0	0.0	0.0	0.104
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS00D9A0644	0.0	0.085	0.0	0.0	0.086
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0CC898553	0.0	0.085	0.0	0.0	0.086
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0658257AC	0.002	0.159	0.0	0.0	0.004
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS098F416C1	0.0	0.085	0.0	0.0	0.086
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0A69F13A3	0.0	0.045	0.0	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-SS016B7C7D6	0.001	0.0	0.0	0.0	0.144
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0B8083B44	0.001	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS01469637C	0.003	0.294	0.0	0.0	0.022
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.002	0.164	0.004	0.0	0.004
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	0.001	0.02	0.0	0.004	0.025
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	0.002	0.164	0.004	0.0	0.004
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	0.001	0.02	0.0	0.004	0.025
DLL1	O00548	False	DLL1_HUMAN		CPI-SS047232C64	0.002	0.164	0.004	0.0	0.004
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B99F22A2	0.001	0.02	0.0	0.004	0.025
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS0F21DBF93	0.0	0.0	0.004	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0938C6980	0.015	0.005	0.0	0.0	0.011
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS035E5A708	0.001	0.0	0.0	0.0	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0BFB29A42	0.014	0.07	0.0	0.062	0.752
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS08FAC0A55	0.014	0.07	0.0	0.062	0.752
PLXNB1	O43157	False	PLXB1_HUMAN		CPI-SS0CCCF7C69	0.002	0.005	0.0	0.0	0.086
CD72	P21854	False	CD72_HUMAN		CPI-SS06AA638A8	0.002	0.005	0.0	0.036	0.004
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0C0A61F92	0.014	0.07	0.0	0.062	0.752
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C03F7CDC	0.009	0.01	0.0	0.049	0.32
LTA	P01374	False	TNFB_HUMAN		CPI-SS03156A825	0.004	0.0	0.025	0.0	0.0
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS0859C173B	0.001	0.0	0.032	0.004	0.0
LTA	P01374	False	TNFB_HUMAN		CPI-SS0110361CB	0.004	0.0	0.025	0.0	0.0
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS019C98396	0.001	0.0	0.032	0.004	0.0
CD160	O95971	False	BY55_HUMAN		CPI-SS0879B8E95	0.0	0.0	0.004	0.0	0.004
MIF	P14174	False	MIF_HUMAN		CPI-SS02ACCF1F7	1.329	0.592	0.241	0.724	0.619
BTLA	Q7Z6A9	False	BTLA_HUMAN		CPI-SS08330207B	0.055	0.0	0.018	0.0	0.0
CD70	P32970	False	CD70_HUMAN		CPI-SS0C412B7DE	0.016	0.0	0.0	0.0	0.0
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS095E52E66	0.051	0.821	0.025	0.209	2.806
MIF	P14174	False	MIF_HUMAN		CPI-SS059EEFDC6	1.329	0.592	0.241	0.724	0.619
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0B34CBA4B	0.0	0.0	0.0	0.0	0.227
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0FF49C823	0.013	0.04	0.0	0.0	3.101
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS08A54963F	0.0	0.0	0.0	0.0	0.227
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS046F6F0C1	0.013	0.04	0.0	0.0	3.101
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0C875BA24	0.0	0.0	0.0	0.0	0.227
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS09CA492BA	0.013	0.04	0.0	0.0	3.101
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.002	0.005	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.002	0.005	0.0	0.0	0.0
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS073811AB3	0.0	0.005	0.0	0.004	0.004
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.159	0.095	0.057	0.187	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.001	0.02	0.0	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.159	0.095	0.057	0.187	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.001	0.02	0.0	0.0	0.0
POMC	P01189	False	COLI_HUMAN		CPI-SS00BD8FF72	0.081	0.0	0.004	0.058	0.0
LEFTY2	O00292	False	LFTY2_HUMAN		CPI-SS033A27302	0.009	0.0	0.0	0.0	0.0
LEFTY1	O75610	False	LFTY1_HUMAN		CPI-SS0E9F84F1F	0.0	0.0	0.0	0.0	0.032
CXCR6	O00574	False	CXCR6_HUMAN		CPI-SS00F282936	0.002	0.0	0.035	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS04318D03E	0.0	0.0	0.0	0.0	0.022
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0AFE077D8	0.0	0.0	0.0	0.0	0.022
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS03165AD8C	0.0	0.0	0.0	0.0	0.022
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0AE4CF4E7	0.0	0.0	0.0	0.0	0.022
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS073B0CE7A	0.0	0.0	0.0	0.0	0.022
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0BE8BE8E9	0.0	0.0	0.0	0.0	0.022
CCR2	P41597	False	CCR2_HUMAN		CPI-SS09AFCF898	0.03	0.0	0.007	0.004	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0F8C2FA91	0.004	0.0	0.0	0.071	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0DFAF1FE2	0.004	0.0	0.014	0.004	0.004
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0ADA38C78	0.0	0.0	0.0	0.0	0.022
CCR2	P41597	False	CCR2_HUMAN		CPI-SS008EB600F	0.03	0.0	0.007	0.004	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08B91FD2A	0.004	0.0	0.0	0.071	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B186A32C	0.004	0.0	0.014	0.004	0.004
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0638E0E29	0.863	0.01	0.004	0.013	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS045A5FC60	0.0	0.0	0.0	0.0	0.022
CCR1	P32246	False	CCR1_HUMAN		CPI-SS059CC19A3	0.004	0.0	0.0	0.071	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS06B0861F1	0.0	0.0	0.0	0.0	0.022
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0C98C08DA	0.03	0.0	0.007	0.004	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0B887F7AC	0.004	0.0	0.0	0.071	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS091B461CB	0.0	0.0	0.0	0.0	0.022
CCR10	P46092	False	CCR10_HUMAN		CPI-SS064C772FE	0.863	0.01	0.004	0.013	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS09199F78C	0.004	0.0	0.0	0.071	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS0D57FCA8C	0.022	0.01	0.0	0.004	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS041751A4D	0.004	0.0	0.0	0.071	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0C84DF380	0.004	0.0	0.0	0.071	0.0
PODXL	O00592	False	PODXL_HUMAN		CPI-SS08920B6FF	0.002	0.0	0.0	0.0	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0A28DCA72	0.017	3.194	0.004	0.236	0.0
NRG2	O14511	False	NRG2_HUMAN		CPI-SS053613259	0.002	0.0	0.0	0.0	0.0
EREG	O14944	False	EREG_HUMAN		CPI-SS004C23DCE	0.002	0.0	0.0	0.004	0.058
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	0.001	0.015	0.0	0.0	0.0
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.143	0.06	0.0	0.684	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0708FE6FF	0.001	0.015	0.0	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0E075E5AF	0.001	0.015	0.0	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0978D28AB	0.001	0.015	0.0	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS02572E1EF	0.001	0.015	0.0	0.0	0.0
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0057AB387	0.003	0.0	0.007	0.0	0.014
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0ED2573CA	0.0	0.005	0.0	0.0	0.0
NCR3	O14931	False	NCTR3_HUMAN		CPI-SS027AFFC0E	0.002	0.0	0.014	0.004	0.0
NCR3	O14931	False	NCTR3_HUMAN		CPI-SS0F94547B2	0.002	0.0	0.014	0.004	0.0
PLD2	O14939	False	PLD2_HUMAN		CPI-SS06A999D25	0.003	0.01	0.0	0.022	0.043
SEMA3E	O15041	False	SEM3E_HUMAN		CPI-SS0F3A089DE	0.0	0.05	0.0	0.0	0.0
SEMA4A	Q9H3S1	False	SEM4A_HUMAN		CPI-SS044C72D0D	0.171	0.025	0.0	0.044	0.0
ANGPT2	O15123	False	ANGP2_HUMAN		CPI-SS0BAB460FF	0.006	0.0	0.004	0.0	0.004
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS090FC28E1	0.002	0.005	0.014	0.004	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0B9E8C0DE	0.0	0.005	0.0	0.067	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0DC4D593E	0.002	0.005	0.014	0.004	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0111AAD26	0.0	0.005	0.0	0.067	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0FF55B42C	0.001	0.025	0.0	0.0	0.007
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0F21D6CA0	0.0	0.01	0.004	0.0	0.011
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS00046DCF3	0.0	0.005	0.0	0.0	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS08D0F9109	0.0	0.005	0.0	0.0	0.094
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS082ABF1EA	0.0	0.005	0.0	0.0	0.094
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS01A8F745A	0.0	0.0	0.004	0.0	0.032
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS07BECB892	0.001	0.005	0.0	0.004	0.165
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0AB0604B5	0.0	0.015	0.0	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS05E6D620E	0.0	0.0	0.004	0.0	0.032
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS09F973C1A	0.001	0.005	0.0	0.004	0.165
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS041888D39	0.0	0.015	0.0	0.0	0.0
GPR37L1	O60883	False	ETBR2_HUMAN		CPI-SS082900482	0.0	0.0	0.0	0.0	0.097
GRIN2D	O15399	False	NMDE4_HUMAN		CPI-SS0A915097A	0.002	0.0	0.0	0.004	0.0
CSF1	P09603	False	CSF1_HUMAN		CPI-SS068C129D6	0.005	0.259	0.004	0.009	0.0
CSF1	P09603	False	CSF1_HUMAN		CPI-SS086615F9B	0.005	0.259	0.004	0.009	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS04861AD1A	0.002	0.159	0.0	0.0	0.004
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS055B305F1	0.006	0.0	0.011	0.0	6.101
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SS0A2949959	1.104	0.1	0.227	0.053	0.072
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0A2D7895C	0.006	0.0	0.011	0.0	6.101
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0322747C2	0.006	0.0	0.0	0.004	14.41
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS001BF66E8	0.0	0.0	0.0	0.0	1.194
TBXA2R	P21731	False	TA2R_HUMAN		CPI-SS042EB8C7A	0.0	0.005	0.0	0.0	0.0
PTGIR	P43119	False	PI2R_HUMAN		CPI-SS05D406038	0.002	0.065	0.0	0.0	0.0
ACE2	Q9BYF1	False	ACE2_HUMAN		CPI-SS085C150CE	0.0	0.0	0.0	0.0	0.101
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS079DDF890	0.001	0.194	0.021	0.129	0.0
TNFSF15	O95150	False	TNF15_HUMAN		CPI-SS0B0CF0EDF	0.0	0.03	0.0	0.004	0.007
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS02EF3E1BA	0.001	0.194	0.021	0.129	0.0
CD70	P32970	False	CD70_HUMAN		CPI-SS08A819670	0.016	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0B9B3870A	0.009	0.01	0.0	0.049	0.32
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS02371A6D6	0.009	0.01	0.0	0.049	0.32
FZD6	O60353	False	FZD6_HUMAN		CPI-SS082AD7B6A	0.016	0.0	0.004	0.0	0.007
PLXNC1	O60486	False	PLXC1_HUMAN		CPI-SS02B567BC7	0.011	0.0	0.0	0.04	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0A4EE6FE1	0.009	0.035	0.0	0.022	0.165
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0A874F65F	0.001	0.0	0.0	0.0	0.165
LRP6	O75581	False	LRP6_HUMAN		CPI-SS05B1FA8A8	0.002	0.015	0.004	0.0	0.054
COPA	P53621	False	COPA_HUMAN		CPI-SS065F7DA2A	0.071	0.045	0.011	0.098	0.155
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS09A3FA737	0.093	0.149	0.014	0.311	0.097
GLP2R	O95838	False	GLP2R_HUMAN		CPI-SS00EC753E6	0.004	0.0	0.0	0.0	0.0
C3	P01024	False	CO3_HUMAN		CPI-SS03E48EFEA	0.0	0.085	0.0	0.027	0.0
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-SS0FF6CFDCA	0.0	0.0	0.0	0.773	0.0
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-SS079728E8B	0.0	0.0	0.0	0.0	0.194
ADORA1	P30542	False	AA1R_HUMAN		CPI-SS03E7587E4	0.0	0.055	0.0	0.0	0.0
AGT	P01019	False	ANGT_HUMAN		CPI-SS05996C8FD	0.002	0.04	0.0	0.0	0.0
KNG1	P01042	False	KNG1_HUMAN		CPI-SS075D9B9AD	0.0	0.0	0.0	0.0	0.054
GH1	P01241	False	SOMA_HUMAN		CPI-SS0A606E2DA	0.003	0.0	0.0	0.0	0.0
GH1	P01241	False	SOMA_HUMAN		CPI-SS0ACD3CCEE	0.003	0.0	0.0	0.0	0.0
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.006	0.0	0.004	0.004	0.004
IL1B	P01584	False	IL1B_HUMAN		CPI-SS0C6448B94	0.013	0.015	0.0	2.8	0.0
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0C1F25516	0.003	0.005	0.043	0.0	0.0
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS0F739D3DB	0.11	1.896	1.819	1.524	0.004
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS06CCF5A54	0.11	1.896	1.819	1.524	0.004
CSF2	P04141	False	CSF2_HUMAN		CPI-SS092E57263	0.001	0.0	0.0	0.0	0.0
IL13	P35225	False	IL13_HUMAN		CPI-SS0073098F3	0.0	0.0	0.0	0.0	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	0.002	0.0	0.0	0.009	0.0
IL6	P05231	False	IL6_HUMAN		CPI-SS0DC2A6D35	0.001	0.0	0.0	0.209	0.0
CD2	P06729	False	CD2_HUMAN		CPI-SS00B1BEE64	0.011	0.0	0.816	0.0	0.0
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0B537DD3F	0.006	0.0	0.0	0.004	14.41
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0AC66088D	0.006	0.0	0.0	0.004	14.41
PROS1	P07225	False	PROS_HUMAN		CPI-SS0C85BC9AF	0.003	0.507	0.0	0.022	0.007
PROS1	P07225	False	PROS_HUMAN		CPI-SS09C4988F8	0.003	0.507	0.0	0.022	0.007
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0B01CF3AB	0.0	0.0	0.0	0.311	0.0
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0DFA98A14	0.0	0.0	0.0	0.311	0.0
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0CBC7840D	0.066	0.005	0.344	0.169	0.004
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.0	0.0	0.0	0.0	0.004
CD48	P09326	False	CD48_HUMAN		CPI-SS056FF4363	0.802	0.015	0.369	0.564	0.0
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0D954EA1C	0.001	0.104	0.0	0.0	0.0
ALOX5	P09917	False	LOX5_HUMAN		CPI-SS080611C5B	0.073	0.005	0.0	0.133	0.0
KIT	P10721	False	KIT_HUMAN		CPI-SS02D7A1DDE	0.006	0.0	0.0	0.0	0.0
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0EDAE16B6	0.021	0.045	0.018	0.009	0.004
CD28	P10747	False	CD28_HUMAN		CPI-SS07327E587	0.006	0.0	0.078	0.036	0.0
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0320FFAFC	0.002	0.0	0.007	0.009	0.0
CD28	P10747	False	CD28_HUMAN		CPI-SS077D7365D	0.006	0.0	0.078	0.036	0.0
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0B0E09B1C	0.002	0.0	0.007	0.009	0.0
HLA-E	P13747	False	HLAE_HUMAN		CPI-SS03EF699C7	2.764	1.443	0.862	2.876	3.942
